"RoleName","Operation","Allowed"
"Contributor","Microsoft.ApplicationMigration/locations/operationStatuses/write","True"
"Contributor","Microsoft.ApplicationMigration/PGSQLSites/refresh/action","True"
"Contributor","Microsoft.ApplicationMigration/PGSQLSites/read","True"
"Contributor","Microsoft.ApplicationMigration/PGSQLSites/read","True"
"Contributor","Microsoft.ApplicationMigration/PGSQLSites/read","True"
"Contributor","Microsoft.ApplicationMigration/PGSQLSites/write","True"
"Contributor","Microsoft.ApplicationMigration/PGSQLSites/delete","True"
"Contributor","Microsoft.ApplicationMigration/PGSQLSites/write","True"
"Contributor","Microsoft.ApplicationMigration/PGSQLSites/agents/read","True"
"Contributor","Microsoft.ApplicationMigration/PGSQLSites/agents/read","True"
"Contributor","Microsoft.ApplicationMigration/PGSQLSites/agents/write","True"
"Contributor","Microsoft.ApplicationMigration/PGSQLSites/agents/delete","True"
"Contributor","Microsoft.ApplicationMigration/PGSQLSites/agents/write","True"
"Contributor","Microsoft.ApplicationMigration/PGSQLSites/agents/refresh/action","True"
"Contributor","Microsoft.ApplicationMigration/PGSQLSites/PGSQLInstances/read","True"
"Contributor","Microsoft.ApplicationMigration/PGSQLSites/PGSQLInstances/read","True"
"Contributor","Microsoft.ApplicationMigration/PGSQLSites/PGSQLInstances/write","True"
"Contributor","Microsoft.ApplicationMigration/PGSQLSites/PGSQLInstances/delete","True"
"Contributor","Microsoft.ApplicationMigration/PGSQLSites/PGSQLInstances/write","True"
"Contributor","Microsoft.ApplicationMigration/PGSQLSites/PGSQLDatabases/read","True"
"Contributor","Microsoft.ApplicationMigration/PGSQLSites/PGSQLDatabases/read","True"
"Contributor","Microsoft.ApplicationMigration/PGSQLSites/PGSQLDatabases/write","True"
"Contributor","Microsoft.ApplicationMigration/PGSQLSites/PGSQLDatabases/delete","True"
"Contributor","Microsoft.ApplicationMigration/PGSQLSites/PGSQLDatabases/write","True"
"Contributor","Microsoft.ApplicationMigration/operations/read","True"
"Contributor","Microsoft.ApplicationMigration/discoveryHubs/applications/members/read","True"
"Contributor","Microsoft.ApplicationMigration/discoveryHubs/applications/members/read","True"
"Contributor","Microsoft.ApplicationMigration/discoveryHubs/applications/members/write","True"
"Contributor","Microsoft.ApplicationMigration/discoveryHubs/applications/members/delete","True"
"Contributor","Microsoft.ApplicationMigration/discoveryHubs/applications/members/write","True"
"Contributor","Microsoft.ApplicationMigration/discoveryHubs/applications/read","True"
"Contributor","Microsoft.ApplicationMigration/discoveryHubs/applications/read","True"
"Contributor","Microsoft.ApplicationMigration/discoveryHubs/applications/read","True"
"Contributor","Microsoft.ApplicationMigration/discoveryHubs/applications/write","True"
"Contributor","Microsoft.ApplicationMigration/discoveryHubs/applications/delete","True"
"Contributor","Microsoft.ApplicationMigration/discoveryHubs/applications/write","True"
"Contributor","Microsoft.ApplicationMigration/discoveryHubs/read","True"
"Contributor","Microsoft.ApplicationMigration/discoveryHubs/read","True"
"Contributor","Microsoft.ApplicationMigration/discoveryHubs/read","True"
"Contributor","Microsoft.ApplicationMigration/discoveryHubs/write","True"
"Contributor","Microsoft.ApplicationMigration/discoveryHubs/delete","True"
"Contributor","Microsoft.ApplicationMigration/discoveryHubs/write","True"
"Contributor","Microsoft.ApplicationMigration/discoveryHubs/fetchSasUri/action","True"
"Contributor","Microsoft.ApplicationMigration/discoveryHubs/startImportApplications/action","True"
"Contributor","Microsoft.ApplicationMigration/StorageSites/agents/refresh/action","True"
"Contributor","Microsoft.ApplicationMigration/StorageSites/agents/read","True"
"Contributor","Microsoft.ApplicationMigration/StorageSites/agents/read","True"
"Contributor","Microsoft.ApplicationMigration/StorageSites/agents/write","True"
"Contributor","Microsoft.ApplicationMigration/StorageSites/agents/delete","True"
"Contributor","Microsoft.ApplicationMigration/StorageSites/agents/write","True"
"Contributor","Microsoft.ApplicationMigration/StorageSites/read","True"
"Contributor","Microsoft.ApplicationMigration/StorageSites/read","True"
"Contributor","Microsoft.ApplicationMigration/StorageSites/read","True"
"Contributor","Microsoft.ApplicationMigration/StorageSites/write","True"
"Contributor","Microsoft.ApplicationMigration/StorageSites/delete","True"
"Contributor","Microsoft.ApplicationMigration/StorageSites/write","True"
"Contributor","Microsoft.ApplicationMigration/StorageSites/FileShares/read","True"
"Contributor","Microsoft.ApplicationMigration/StorageSites/FileShares/read","True"
"Contributor","Microsoft.ApplicationMigration/StorageSites/FileShares/write","True"
"Contributor","Microsoft.ApplicationMigration/StorageSites/FileShares/delete","True"
"Contributor","Microsoft.ApplicationMigration/StorageSites/FileShares/write","True"
"Contributor","Microsoft.ApplicationMigration/codeScanSites/read","True"
"Contributor","Microsoft.ApplicationMigration/codeScanSites/read","True"
"Contributor","Microsoft.ApplicationMigration/codeScanSites/read","True"
"Contributor","Microsoft.ApplicationMigration/codeScanSites/write","True"
"Contributor","Microsoft.ApplicationMigration/codeScanSites/delete","True"
"Contributor","Microsoft.ApplicationMigration/codeScanSites/write","True"
"Contributor","Microsoft.ApplicationMigration/codeScanSites/fetchSasUri/action","True"
"Contributor","Microsoft.ApplicationMigration/codeScanSites/processReportAsync/action","True"
"Contributor","Microsoft.ApplicationMigration/codeScanSites/codeScanReports/codescanissues/read","True"
"Contributor","Microsoft.ApplicationMigration/codeScanSites/codeScanReports/codescanissues/read","True"
"Contributor","Microsoft.ApplicationMigration/codeScanSites/codeScanReports/codescanissues/write","True"
"Contributor","Microsoft.ApplicationMigration/codeScanSites/codeScanReports/codescanissues/delete","True"
"Contributor","Microsoft.ApplicationMigration/codeScanSites/codeScanReports/read","True"
"Contributor","Microsoft.ApplicationMigration/codeScanSites/codeScanReports/read","True"
"Contributor","Microsoft.ApplicationMigration/codeScanSites/codeScanReports/read","True"
"Contributor","Microsoft.ApplicationMigration/codeScanSites/codeScanReports/write","True"
"Contributor","Microsoft.ApplicationMigration/codeScanSites/codeScanReports/delete","True"
"Contributor","Microsoft.ApplicationMigration/codeScanMappings/read","True"
"Contributor","Microsoft.ApplicationMigration/codeScanMappings/read","True"
"Contributor","Microsoft.ApplicationMigration/codeScanMappings/write","True"
"Contributor","Microsoft.ApplicationMigration/codeScanMappings/delete","True"
"Contributor","Microsoft.ApplicationMigration/codeScanMappings/read","True"
"Contributor","Microsoft.ApplicationMigration/connectionHubs/read","True"
"Contributor","Microsoft.ApplicationMigration/connectionHubs/read","True"
"Contributor","Microsoft.ApplicationMigration/connectionHubs/read","True"
"Contributor","Microsoft.ApplicationMigration/connectionHubs/write","True"
"Contributor","Microsoft.ApplicationMigration/connectionHubs/delete","True"
"Contributor","Microsoft.ApplicationMigration/connectionHubs/write","True"
"Contributor","Microsoft.ApplicationMigration/connectionHubs/githubConnections/read","True"
"Contributor","Microsoft.ApplicationMigration/connectionHubs/githubConnections/read","True"
"Contributor","Microsoft.ApplicationMigration/connectionHubs/githubConnections/write","True"
"Contributor","Microsoft.ApplicationMigration/connectionHubs/githubConnections/delete","True"
"Contributor","Microsoft.ApplicationMigration/connectionHubs/githubConnections/githubIssues/read","True"
"Contributor","Microsoft.ApplicationMigration/connectionHubs/githubConnections/githubIssues/read","True"
"Contributor","Microsoft.ApplicationMigration/connectionHubs/githubConnections/githubIssues/write","True"
"Contributor","Microsoft.ApplicationMigration/connectionHubs/githubConnections/githubIssues/delete","True"
"Contributor","Microsoft.ApplicationMigration/mongoSites/mongoInstances/write","True"
"Contributor","Microsoft.ApplicationMigration/mongoSites/mongoInstances/delete","True"
"Contributor","Microsoft.ApplicationMigration/mongoSites/mongoInstances/write","True"
"Contributor","Microsoft.ApplicationMigration/mongoSites/mongoInstances/read","True"
"Contributor","Microsoft.ApplicationMigration/mongoSites/mongoInstances/read","True"
"Contributor","Microsoft.ApplicationMigration/mongoSites/mongoDatabases/write","True"
"Contributor","Microsoft.ApplicationMigration/mongoSites/mongoDatabases/delete","True"
"Contributor","Microsoft.ApplicationMigration/mongoSites/mongoDatabases/write","True"
"Contributor","Microsoft.ApplicationMigration/mongoSites/mongoDatabases/read","True"
"Contributor","Microsoft.ApplicationMigration/mongoSites/mongoDatabases/read","True"
"Contributor","Microsoft.ApplicationMigration/mongoSites/agents/write","True"
"Contributor","Microsoft.ApplicationMigration/mongoSites/agents/delete","True"
"Contributor","Microsoft.ApplicationMigration/mongoSites/agents/write","True"
"Contributor","Microsoft.ApplicationMigration/mongoSites/agents/read","True"
"Contributor","Microsoft.ApplicationMigration/mongoSites/agents/read","True"
"Contributor","Microsoft.ApplicationMigration/mongoSites/agents/refresh/action","True"
"Contributor","Microsoft.ApplicationMigration/mongoSites/read","True"
"Contributor","Microsoft.ApplicationMigration/mongoSites/read","True"
"Contributor","Microsoft.ApplicationMigration/mongoSites/read","True"
"Contributor","Microsoft.ApplicationMigration/mongoSites/write","True"
"Contributor","Microsoft.ApplicationMigration/mongoSites/delete","True"
"Contributor","Microsoft.ApplicationMigration/mongoSites/write","True"
"Contributor","Microsoft.ApplicationMigration/mongoSites/refresh/action","True"
"Contributor","MongoDB.Atlas/checkNameAvailability/action","True"
"Contributor","MongoDB.Atlas/register/action","True"
"Contributor","MongoDB.Atlas/unregister/action","True"
"Contributor","MongoDB.Atlas/operations/read","True"
"Contributor","MongoDB.Atlas/locations/operationStatuses/read","True"
"Contributor","MongoDB.Atlas/locations/operationStatuses/write","True"
"Contributor","MongoDB.Atlas/registeredSubscriptions/read","True"
"Contributor","MongoDB.Atlas/organizations/read","True"
"Contributor","MongoDB.Atlas/organizations/read","True"
"Contributor","MongoDB.Atlas/organizations/read","True"
"Contributor","MongoDB.Atlas/organizations/write","True"
"Contributor","MongoDB.Atlas/organizations/delete","True"
"Contributor","MongoDB.Atlas/organizations/write","True"
"Contributor","Microsoft.Discovery/register/action","True"
"Contributor","Microsoft.Discovery/unregister/action","True"
"Contributor","Microsoft.Discovery/checkNameAvailability/action","True"
"Contributor","Microsoft.Discovery/locations/operationStatuses/read","True"
"Contributor","Microsoft.Discovery/locations/operationStatuses/write","True"
"Contributor","Microsoft.Discovery/storages/read","True"
"Contributor","Microsoft.Discovery/storages/read","True"
"Contributor","Microsoft.Discovery/storages/read","True"
"Contributor","Microsoft.Discovery/storages/write","True"
"Contributor","Microsoft.Discovery/storages/delete","True"
"Contributor","Microsoft.Discovery/storages/write","True"
"Contributor","Microsoft.Discovery/storages/mount/action","True"
"Contributor","Microsoft.Discovery/workspaces/read","True"
"Contributor","Microsoft.Discovery/workspaces/read","True"
"Contributor","Microsoft.Discovery/workspaces/read","True"
"Contributor","Microsoft.Discovery/workspaces/write","True"
"Contributor","Microsoft.Discovery/workspaces/delete","True"
"Contributor","Microsoft.Discovery/workspaces/write","True"
"Contributor","Microsoft.Discovery/supercomputers/read","True"
"Contributor","Microsoft.Discovery/supercomputers/read","True"
"Contributor","Microsoft.Discovery/supercomputers/read","True"
"Contributor","Microsoft.Discovery/supercomputers/write","True"
"Contributor","Microsoft.Discovery/supercomputers/delete","True"
"Contributor","Microsoft.Discovery/supercomputers/write","True"
"Contributor","Microsoft.Discovery/operations/read","True"
"Contributor","Microsoft.Discovery/tools/read","True"
"Contributor","Microsoft.Discovery/tools/read","True"
"Contributor","Microsoft.Discovery/tools/read","True"
"Contributor","Microsoft.Discovery/tools/write","True"
"Contributor","Microsoft.Discovery/tools/write","True"
"Contributor","Microsoft.Discovery/tools/delete","True"
"Contributor","Microsoft.Discovery/tools/run/action","True"
"Contributor","Microsoft.Discovery/bookshelf/knowledgebases/read","True"
"Contributor","Microsoft.Discovery/bookshelf/knowledgebases/delete","True"
"Contributor","Microsoft.Discovery/bookshelf/knowledgebases/operations/read","True"
"Contributor","Microsoft.Discovery/bookshelf/knowledgeBaseVersions/operations/read","True"
"Contributor","Microsoft.Discovery/bookshelf/knowledgeBaseVersions/read","True"
"Contributor","Microsoft.Discovery/bookshelf/knowledgeBaseVersions/delete","True"
"Contributor","Microsoft.Discovery/workspaces/conversations/read","True"
"Contributor","Microsoft.Discovery/workspaces/conversations/write","True"
"Contributor","Microsoft.Discovery/workspaces/conversations/delete","True"
"Contributor","Microsoft.Discovery/workspaces/projects/investigations/read","True"
"Contributor","Microsoft.Discovery/workspaces/projects/investigations/write","True"
"Contributor","Microsoft.Discovery/workspaces/projects/investigations/delete","True"
"Contributor","Microsoft.Discovery/agents/read","True"
"Contributor","Microsoft.Discovery/agents/read","True"
"Contributor","Microsoft.Discovery/agents/read","True"
"Contributor","Microsoft.Discovery/agents/write","True"
"Contributor","Microsoft.Discovery/agents/write","True"
"Contributor","Microsoft.Discovery/agents/delete","True"
"Contributor","Microsoft.Discovery/bookshelves/read","True"
"Contributor","Microsoft.Discovery/bookshelves/read","True"
"Contributor","Microsoft.Discovery/bookshelves/read","True"
"Contributor","Microsoft.Discovery/bookshelves/write","True"
"Contributor","Microsoft.Discovery/bookshelves/write","True"
"Contributor","Microsoft.Discovery/bookshelves/delete","True"
"Contributor","Microsoft.Discovery/dataContainers/read","True"
"Contributor","Microsoft.Discovery/dataContainers/read","True"
"Contributor","Microsoft.Discovery/dataContainers/read","True"
"Contributor","Microsoft.Discovery/dataContainers/write","True"
"Contributor","Microsoft.Discovery/dataContainers/write","True"
"Contributor","Microsoft.Discovery/dataContainers/delete","True"
"Contributor","Microsoft.Discovery/dataContainers/dataAssets/read","True"
"Contributor","Microsoft.Discovery/dataContainers/dataAssets/read","True"
"Contributor","Microsoft.Discovery/dataContainers/dataAssets/read","True"
"Contributor","Microsoft.Discovery/dataContainers/dataAssets/write","True"
"Contributor","Microsoft.Discovery/dataContainers/dataAssets/write","True"
"Contributor","Microsoft.Discovery/dataContainers/dataAssets/delete","True"
"Contributor","Microsoft.Discovery/models/read","True"
"Contributor","Microsoft.Discovery/models/read","True"
"Contributor","Microsoft.Discovery/models/read","True"
"Contributor","Microsoft.Discovery/models/write","True"
"Contributor","Microsoft.Discovery/models/write","True"
"Contributor","Microsoft.Discovery/models/delete","True"
"Contributor","Microsoft.Discovery/supercomputers/nodePools/read","True"
"Contributor","Microsoft.Discovery/supercomputers/nodePools/read","True"
"Contributor","Microsoft.Discovery/supercomputers/nodePools/read","True"
"Contributor","Microsoft.Discovery/supercomputers/nodePools/write","True"
"Contributor","Microsoft.Discovery/supercomputers/nodePools/write","True"
"Contributor","Microsoft.Discovery/supercomputers/nodePools/delete","True"
"Contributor","Microsoft.Discovery/supercomputers/nodepools/run/action","True"
"Contributor","Microsoft.Discovery/workflows/read","True"
"Contributor","Microsoft.Discovery/workflows/read","True"
"Contributor","Microsoft.Discovery/workflows/read","True"
"Contributor","Microsoft.Discovery/workflows/write","True"
"Contributor","Microsoft.Discovery/workflows/write","True"
"Contributor","Microsoft.Discovery/workflows/delete","True"
"Contributor","Microsoft.Discovery/workspaces/projects/read","True"
"Contributor","Microsoft.Discovery/workspaces/projects/read","True"
"Contributor","Microsoft.Discovery/workspaces/projects/read","True"
"Contributor","Microsoft.Discovery/workspaces/projects/write","True"
"Contributor","Microsoft.Discovery/workspaces/projects/write","True"
"Contributor","Microsoft.Discovery/workspaces/projects/delete","True"
"Contributor","Microsoft.SentinelPlatformServices/register/action","True"
"Contributor","Microsoft.SentinelPlatformServices/unregister/action","True"
"Contributor","Microsoft.SentinelPlatformServices/Operations/read","True"
"Contributor","Microsoft.SentinelPlatformServices/Locations/OperationStatuses/read","True"
"Contributor","Microsoft.SentinelPlatformServices/Locations/OperationStatuses/write","True"
"Contributor","Microsoft.SentinelPlatformServices/sentinelPlatformServices/read","True"
"Contributor","Microsoft.SentinelPlatformServices/sentinelPlatformServices/read","True"
"Contributor","Microsoft.SentinelPlatformServices/sentinelPlatformServices/read","True"
"Contributor","Microsoft.SentinelPlatformServices/sentinelPlatformServices/write","True"
"Contributor","Microsoft.SentinelPlatformServices/sentinelPlatformServices/delete","True"
"Contributor","Microsoft.SentinelPlatformServices/sentinelPlatformServices/write","True"
"Contributor","Microsoft.HealthcareInterop/register/action","True"
"Contributor","Microsoft.HealthcareInterop/unregister/action","True"
"Contributor","Microsoft.HealthcareInterop/locations/operationStatuses/read","True"
"Contributor","Microsoft.HealthcareInterop/locations/operationStatuses/write","True"
"Contributor","Microsoft.HealthcareInterop/operations/read","True"
"Contributor","Microsoft.HealthcareInterop/hl7Connectors/read","True"
"Contributor","Microsoft.HealthcareInterop/hl7Connectors/read","True"
"Contributor","Microsoft.HealthcareInterop/hl7Connectors/read","True"
"Contributor","Microsoft.HealthcareInterop/hl7Connectors/write","True"
"Contributor","Microsoft.HealthcareInterop/hl7Connectors/delete","True"
"Contributor","Microsoft.HealthcareInterop/hl7Connectors/write","True"
"Contributor","Microsoft.HealthcareInterop/oneLakeConnectors/read","True"
"Contributor","Microsoft.HealthcareInterop/oneLakeConnectors/read","True"
"Contributor","Microsoft.HealthcareInterop/oneLakeConnectors/read","True"
"Contributor","Microsoft.HealthcareInterop/oneLakeConnectors/write","True"
"Contributor","Microsoft.HealthcareInterop/oneLakeConnectors/delete","True"
"Contributor","Microsoft.HealthcareInterop/oneLakeConnectors/write","True"
"Contributor","Microsoft.HealthcareInterop/storageAccountConnectors/read","True"
"Contributor","Microsoft.HealthcareInterop/storageAccountConnectors/read","True"
"Contributor","Microsoft.HealthcareInterop/storageAccountConnectors/read","True"
"Contributor","Microsoft.HealthcareInterop/storageAccountConnectors/write","True"
"Contributor","Microsoft.HealthcareInterop/storageAccountConnectors/delete","True"
"Contributor","Microsoft.HealthcareInterop/storageAccountConnectors/write","True"
"Contributor","Microsoft.HealthcareInterop/fhirQueryFlatFileBatchChannels/read","True"
"Contributor","Microsoft.HealthcareInterop/fhirQueryFlatFileBatchChannels/read","True"
"Contributor","Microsoft.HealthcareInterop/fhirQueryFlatFileBatchChannels/read","True"
"Contributor","Microsoft.HealthcareInterop/fhirQueryFlatFileBatchChannels/write","True"
"Contributor","Microsoft.HealthcareInterop/fhirQueryFlatFileBatchChannels/delete","True"
"Contributor","Microsoft.HealthcareInterop/fhirQueryFlatFileBatchChannels/write","True"
"Contributor","Microsoft.HealthcareInterop/fhirQueryEventBatchChannels/read","True"
"Contributor","Microsoft.HealthcareInterop/fhirQueryEventBatchChannels/read","True"
"Contributor","Microsoft.HealthcareInterop/fhirQueryEventBatchChannels/read","True"
"Contributor","Microsoft.HealthcareInterop/fhirQueryEventBatchChannels/write","True"
"Contributor","Microsoft.HealthcareInterop/fhirQueryEventBatchChannels/delete","True"
"Contributor","Microsoft.HealthcareInterop/fhirQueryEventBatchChannels/write","True"
"Contributor","Microsoft.HealthcareInterop/hl7EdgeConnectors/read","True"
"Contributor","Microsoft.HealthcareInterop/hl7EdgeConnectors/read","True"
"Contributor","Microsoft.HealthcareInterop/hl7EdgeConnectors/read","True"
"Contributor","Microsoft.HealthcareInterop/hl7EdgeConnectors/write","True"
"Contributor","Microsoft.HealthcareInterop/hl7EdgeConnectors/delete","True"
"Contributor","Microsoft.HealthcareInterop/hl7EdgeConnectors/write","True"
"Contributor","Microsoft.HealthcareInterop/hubs/read","True"
"Contributor","Microsoft.HealthcareInterop/hubs/read","True"
"Contributor","Microsoft.HealthcareInterop/hubs/read","True"
"Contributor","Microsoft.HealthcareInterop/hubs/write","True"
"Contributor","Microsoft.HealthcareInterop/hubs/delete","True"
"Contributor","Microsoft.HealthcareInterop/hubs/write","True"
"Contributor","Microsoft.HealthcareInterop/dicomEdgeConnectors/read","True"
"Contributor","Microsoft.HealthcareInterop/dicomEdgeConnectors/read","True"
"Contributor","Microsoft.HealthcareInterop/dicomEdgeConnectors/read","True"
"Contributor","Microsoft.HealthcareInterop/dicomEdgeConnectors/write","True"
"Contributor","Microsoft.HealthcareInterop/dicomEdgeConnectors/delete","True"
"Contributor","Microsoft.HealthcareInterop/dicomEdgeConnectors/write","True"
"Contributor","Microsoft.HealthcareInterop/dicomConnectors/read","True"
"Contributor","Microsoft.HealthcareInterop/dicomConnectors/read","True"
"Contributor","Microsoft.HealthcareInterop/dicomConnectors/read","True"
"Contributor","Microsoft.HealthcareInterop/dicomConnectors/write","True"
"Contributor","Microsoft.HealthcareInterop/dicomConnectors/delete","True"
"Contributor","Microsoft.HealthcareInterop/dicomConnectors/write","True"
"Contributor","Microsoft.HealthcareInterop/dicomDirectChannels/read","True"
"Contributor","Microsoft.HealthcareInterop/dicomDirectChannels/read","True"
"Contributor","Microsoft.HealthcareInterop/dicomDirectChannels/read","True"
"Contributor","Microsoft.HealthcareInterop/dicomDirectChannels/write","True"
"Contributor","Microsoft.HealthcareInterop/dicomDirectChannels/delete","True"
"Contributor","Microsoft.HealthcareInterop/dicomDirectChannels/write","True"
"Contributor","Microsoft.HealthcareInterop/ddmsFhirEventBatchChannels/read","True"
"Contributor","Microsoft.HealthcareInterop/ddmsFhirEventBatchChannels/read","True"
"Contributor","Microsoft.HealthcareInterop/ddmsFhirEventBatchChannels/read","True"
"Contributor","Microsoft.HealthcareInterop/ddmsFhirEventBatchChannels/write","True"
"Contributor","Microsoft.HealthcareInterop/ddmsFhirEventBatchChannels/delete","True"
"Contributor","Microsoft.HealthcareInterop/ddmsFhirEventBatchChannels/write","True"
"Contributor","Microsoft.HealthcareInterop/ddmsConnectors/read","True"
"Contributor","Microsoft.HealthcareInterop/ddmsConnectors/read","True"
"Contributor","Microsoft.HealthcareInterop/ddmsConnectors/read","True"
"Contributor","Microsoft.HealthcareInterop/ddmsConnectors/write","True"
"Contributor","Microsoft.HealthcareInterop/ddmsConnectors/delete","True"
"Contributor","Microsoft.HealthcareInterop/ddmsConnectors/write","True"
"Contributor","Microsoft.AzureResilienceManagement/register/action","True"
"Contributor","Microsoft.AzureResilienceManagement/unregister/action","True"
"Contributor","Microsoft.AzureResilienceManagement/goalAssignments/updateGoalResources/action","True"
"Contributor","Microsoft.AzureResilienceManagement/goalAssignments/read","True"
"Contributor","Microsoft.AzureResilienceManagement/goalAssignments/read","True"
"Contributor","Microsoft.AzureResilienceManagement/goalAssignments/write","True"
"Contributor","Microsoft.AzureResilienceManagement/goalAssignments/delete","True"
"Contributor","Microsoft.AzureResilienceManagement/goalAssignments/write","True"
"Contributor","Microsoft.AzureResilienceManagement/goalAssignments/refreshGoalResources/action","True"
"Contributor","Microsoft.AzureResilienceManagement/operations/read","True"
"Contributor","Microsoft.AzureResilienceManagement/goalAssignments/goalResources/read","True"
"Contributor","Microsoft.AzureResilienceManagement/goalAssignments/goalResources/read","True"
"Contributor","Microsoft.AzureResilienceManagement/drills/addOrUpdateResources/action","True"
"Contributor","Microsoft.AzureResilienceManagement/drills/end/action","True"
"Contributor","Microsoft.AzureResilienceManagement/drills/refreshReadinessState/action","True"
"Contributor","Microsoft.AzureResilienceManagement/drills/start/action","True"
"Contributor","Microsoft.AzureResilienceManagement/drills/read","True"
"Contributor","Microsoft.AzureResilienceManagement/drills/read","True"
"Contributor","Microsoft.AzureResilienceManagement/drills/write","True"
"Contributor","Microsoft.AzureResilienceManagement/drills/delete","True"
"Contributor","Microsoft.AzureResilienceManagement/drills/write","True"
"Contributor","Microsoft.AzureResilienceManagement/drills/drillResources/read","True"
"Contributor","Microsoft.AzureResilienceManagement/drills/drillResources/read","True"
"Contributor","Microsoft.AzureResilienceManagement/recoveryPlans/read","True"
"Contributor","Microsoft.AzureResilienceManagement/recoveryPlans/read","True"
"Contributor","Microsoft.AzureResilienceManagement/recoveryPlans/write","True"
"Contributor","Microsoft.AzureResilienceManagement/recoveryPlans/delete","True"
"Contributor","Microsoft.AzureResilienceManagement/recoveryPlans/write","True"
"Contributor","Microsoft.AzureResilienceManagement/recoveryPlans/checkReadiness/action","True"
"Contributor","Microsoft.AzureResilienceManagement/recoveryPlans/failover/action","True"
"Contributor","Microsoft.AzureResilienceManagement/recoveryPlans/failoverCommit/action","True"
"Contributor","Microsoft.AzureResilienceManagement/recoveryPlans/finalize/action","True"
"Contributor","Microsoft.AzureResilienceManagement/recoveryPlans/reprotect/action","True"
"Contributor","Microsoft.AzureResilienceManagement/recoveryPlans/testFailover/action","True"
"Contributor","Microsoft.AzureResilienceManagement/recoveryPlans/testFailoverCleanup/action","True"
"Contributor","Microsoft.AzureResilienceManagement/recoveryPlans/updateResources/action","True"
"Contributor","Microsoft.AzureResilienceManagement/recoveryPlans/validateForFailover/action","True"
"Contributor","Microsoft.AzureResilienceManagement/recoveryPlans/validateForFailoverCommit/action","True"
"Contributor","Microsoft.AzureResilienceManagement/recoveryPlans/validateForOperation/action","True"
"Contributor","Microsoft.AzureResilienceManagement/recoveryPlans/validateForReprotect/action","True"
"Contributor","Microsoft.AzureResilienceManagement/recoveryPlans/validateForTestFailover/action","True"
"Contributor","Microsoft.AzureResilienceManagement/recoveryPlans/validateForTestFailoverCleanup/action","True"
"Contributor","Microsoft.AzureResilienceManagement/recoveryPlans/recoveryResources/read","True"
"Contributor","Microsoft.AzureResilienceManagement/recoveryPlans/recoveryResources/read","True"
"Contributor","Microsoft.AzureResilienceManagement/locations/OperationStatuses/read","True"
"Contributor","Microsoft.AzureResilienceManagement/locations/OperationStatuses/write","True"
"Contributor","Microsoft.AzureResilienceManagement/goalTemplates/read","True"
"Contributor","Microsoft.AzureResilienceManagement/goalTemplates/read","True"
"Contributor","Microsoft.AzureResilienceManagement/goalTemplates/write","True"
"Contributor","Microsoft.AzureResilienceManagement/goalTemplates/delete","True"
"Contributor","Microsoft.AzureResilienceManagement/goalTemplates/write","True"
"Contributor","Microsoft.AzureResilienceManagement/recoveryPlans/recoveryJobs/recoveryChildJobs/read","True"
"Contributor","Microsoft.AzureResilienceManagement/recoveryPlans/recoveryJobs/recoveryChildJobs/read","True"
"Contributor","Microsoft.AzureResilienceManagement/recoveryPlans/recoveryJobs/cancel/action","True"
"Contributor","Microsoft.AzureResilienceManagement/recoveryPlans/recoveryJobs/resume/action","True"
"Contributor","Microsoft.AzureResilienceManagement/recoveryPlans/recoveryJobs/retry/action","True"
"Contributor","Microsoft.AzureResilienceManagement/recoveryPlans/recoveryJobs/read","True"
"Contributor","Microsoft.AzureResilienceManagement/recoveryPlans/recoveryJobs/read","True"
"Contributor","Microsoft.AzureResilienceManagement/recoveryPlans/recoveryJobs/recoveryJobResources/read","True"
"Contributor","Microsoft.AzureResilienceManagement/recoveryPlans/recoveryJobs/recoveryJobResources/read","True"
"Contributor","Microsoft.AzureResilienceManagement/drills/drillRuns/read","True"
"Contributor","Microsoft.AzureResilienceManagement/drills/drillRuns/read","True"
"Contributor","Microsoft.AzureResilienceManagement/drills/drillRuns/addNotes/action","True"
"Contributor","Microsoft.AzureResilienceManagement/drills/drillRuns/failOver/action","True"
"Contributor","Microsoft.AzureResilienceManagement/drills/drillRuns/markAsComplete/action","True"
"Contributor","Microsoft.AzureResilienceManagement/drills/drillRuns/reprotect/action","True"
"Contributor","Microsoft.AzureResilienceManagement/drills/drillRuns/resume/action","True"
"Contributor","Microsoft.AzureResilienceManagement/drills/drillRuns/testFailOver/action","True"
"Contributor","Microsoft.AzureResilienceManagement/drills/drillRuns/testFailOverCleanup/action","True"
"Contributor","Microsoft.AzureResilienceManagement/unifiedResilienceItems/read","True"
"Contributor","Microsoft.AzureResilienceManagement/unifiedResilienceItems/read","True"
"Contributor","Microsoft.AzureResilienceManagement/drills/drillRuns/drillRunResources/read","True"
"Contributor","Microsoft.AzureResilienceManagement/drills/drillRuns/drillRunResources/read","True"
"Contributor","Microsoft.AzureResilienceManagement/drills/drillRuns/drillRunChildJobs/read","True"
"Contributor","Microsoft.AzureResilienceManagement/drills/drillRuns/drillRunChildJobs/read","True"
"Contributor","Microsoft.FileShares/register/action","True"
"Contributor","Microsoft.FileShares/unregister/action","True"
"Contributor","Microsoft.FileShares/operations/read","True"
"Contributor","Microsoft.FileShares/fileShares/read","True"
"Contributor","Microsoft.FileShares/fileShares/write","True"
"Contributor","Microsoft.FileShares/fileShares/delete","True"
